0.5062		0.32915		0.32779		0.32662
0.27941		0.18454		0.18405		0.18383
0.14055		0.092915		0.092779		0.092744
0.093892		0.062086		0.062023		0.062012
0.070491		0.046618		0.046582		0.046576
0.0353		0.023348		0.023338		0.023338
