0.5062		0.0052656	0.0052432	0.0052492
0.27941		0.0016842	0.0016561	0.0016667
0.14055		0.00050378	0.00049488	0.00050234
0.093892		0.00025033	0.00024644	0.00025025
0.070491		0.00015365	0.00015165	0.00015384
0.0353		0.000049234	0.000048842	0.000049328

